observ,barrio,calle,altura,institut,institu3,distanz,edpub,estserv,banco,totrob,mes,monat
814,Once,Tte. Gral. Peron,a2300,0,1,1,0,0,0,0,9,September
783,Once,Azcuenaga,a0-100,0,0,2,0,0,0,0,9,September
784,Once,Azcuenaga,a100,0,1,1,0,0,0,0,9,September
835,Once,Corrientes,a2300,0,0,2,0,0,1,0,9,September
822,Once,Sarmiento,a2300,0,1,1,0,0,0,0,9,September
791,Once,Pasteur,a0-100,0,0,3,0,0,0,0,9,September
793,Once,Pasteur,a200,0,1,1,0,0,0,0,9,September
807,Once,Bartolome Mitre,a2300,0,0,2,0,0,0,1,9,September
815,Once,Tte. Gral. Peron,a2400,1,1,0,0,0,0,0,9,September
785,Once,Azcuenaga,a200,0,1,1,0,0,0,0,9,September
794,Once,Pasteur,a300,0,1,1,0,0,0,0,9,September
823,Once,Sarmiento,a2400,0,0,2,0,0,0,0,9,September
800,Once,Rivadavia,a2400,0,0,3,1,0,1,0,9,September
808,Once,Bartolome Mitre,a2400,0,0,2,0,0,0,0,9,September
799,Once,Rivadavia,a2300,0,0,3,0,0,0,0,9,September
782,Once,Larrea,a750-800,0,0,2,0,0,0,0,9,September
781,Once,Larrea,a700-750,0,0,2,0,0,0,0,9,September
780,Once,Larrea,a600,0,0,2,0,0,0,0,9,September
779,Once,Larrea,a500,0,1,1,0,0,0,0,9,September
778,Once,Larrea,a400,0,1,1,0,0,1,0,9,September
776,Once,Larrea,a200,0,1,1,0,0,0,0,9,September
775,Once,Larrea,a100,0,1,1,0,0,0,0,9,September
774,Once,Larrea,a0-100,0,0,2,0,0,1,0,9,September
777,Once,Larrea,a300,0,0,2,0,0,0,0,9,September
700,V. Crespo,Aguirre,a200,0,0,2,0,0,0,0,9,September
541,V. Crespo,Lavalleja,a500,0,0,3,0,0,0,1,9,September
701,V. Crespo,Aguirre,a300,0,0,2,0,0,0,0,9,September
687,V. Crespo,Velasco,a0-100,0,0,4,0,0,0,0,9,September
689,V. Crespo,Velasco,a200,0,0,3,0,0,0,0,9,September
699,V. Crespo,Aguirre,a100,0,0,3,0,0,0,0,9,September
546,V. Crespo,Frias,a400,0,0,4,0,0,0,0,9,September
540,V. Crespo,Lavalleja,a400,0,0,3,0,0,0,0,9,September
688,V. Crespo,Velasco,a100,0,0,4,0,0,0,0,9,September
698,V. Crespo,Aguirre,a0-100,0,0,4,0,0,0,0,9,September
534,V. Crespo,Julian Alvarez,a400,0,0,3,0,0,0,0,9,September
535,V. Crespo,Julian Alvarez,a500,0,0,2,0,0,0,0,9,September
679,V. Crespo,Vera,a300,0,0,3,0,0,0,0,9,September
749,Once,Boulogne Sur Mer,a900,1,1,0,0,0,0,0,9,September
773,Once,Paso,a750-800,1,1,0,0,0,0,0,9,September
748,Once,Boulogne Sur Mer,a800,0,1,1,0,0,0,0,9,September
741,Once,Ecuador,a900,1,1,0,0,1,0,0,9,September
859,Once,Viamonte,a2500,0,0,2,0,0,0,0,9,September
875,Once,Cordoba,a2650-2700,0,1,1,0,0,0,0,9,September
860,Once,Viamonte,a2600,0,0,2,0,0,0,0,9,September
757,Once,Pueyrredon,a700,0,1,1,0,0,0,0,9,September
772,Once,Paso,a700-750,0,1,1,0,0,0,0,9,September
868,Once,San Luis,a2800,0,1,1,0,0,0,0,9,September
732,Once,Jean Jaures,a900,0,0,2,0,0,0,0,9,September
873,Once,Cordoba,a2550-2600,0,1,1,0,0,1,0,9,September
740,Once,Ecuador,a800,0,1,1,0,0,0,0,9,September
869,Once,San Luis,a2900,0,1,1,0,0,0,0,9,September
758,Once,Pueyrredon,a800,0,0,2,1,0,0,0,9,September
771,Once,Paso,a600,0,0,2,0,0,1,0,9,September
874,Once,Cordoba,a2600-2650,0,1,1,0,0,0,0,9,September
865,Once,San Luis,a2500,0,1,1,0,0,0,0,9,September
872,Once,Cordoba,a2500-2550,0,1,1,0,0,0,0,9,September
876,Once,Cordoba,a2700,0,1,1,0,0,0,0,9,September
731,Once,Jean Jaures,a800,0,1,1,0,1,0,0,9,September
867,Once,San Luis,a2700,0,1,1,0,0,0,0,9,September
862,Once,Viamonte,a2800,0,0,2,0,0,0,0,9,September
866,Once,San Luis,a2600,0,1,1,0,0,0,0,9,September
739,Once,Ecuador,a700,0,1,1,0,0,0,0,9,September
861,Once,Viamonte,a2700,0,0,2,0,0,0,0,9,September
759,Once,Pueyrredon,a900,0,0,2,0,0,0,0,9,September
863,Once,Viamonte,a2900,0,1,1,0,0,0,0,9,September
747,Once,Boulogne Sur Mer,a700,0,1,1,0,0,0,0,9,September
745,Once,Boulogne Sur Mer,a500,0,1,1,0,0,0,0,9,September
849,Once,Lavalle,a2900,0,1,1,0,0,0,0,9,September
737,Once,Ecuador,a500,1,1,0,0,0,0,0,9,September
770,Once,Paso,a500,0,1,1,0,0,0,0,9,September
755,Once,Pueyrredon,a500,0,1,1,1,0,1,0,9,September
729,Once,Jean Jaures,a600,0,1,1,0,0,0,0,9,September
738,Once,Ecuador,a600,1,1,0,0,0,0,0,9,September
756,Once,Pueyrredon,a600,1,1,0,0,0,1,0,9,September
848,Once,Lavalle,a2800,0,1,1,0,0,0,0,9,September
730,Once,Jean Jaures,a700,1,1,0,0,0,0,0,9,September
746,Once,Boulogne Sur Mer,a600,1,1,0,0,0,0,0,9,September
846,Once,Lavalle,a2600,0,1,1,1,0,0,0,9,September
845,Once,Lavalle,a2500,0,1,1,0,0,0,0,9,September
728,Once,Jean Jaures,a500,0,0,2,0,0,0,0,9,September
769,Once,Paso,a400,1,1,0,0,0,0,0,9,September
847,Once,Lavalle,a2700,0,1,1,0,0,0,0,9,September
854,Once,Tucuman,a2700,0,1,1,0,0,0,0,9,September
856,Once,Tucuman,a2900,0,1,1,0,0,0,0,9,September
853,Once,Tucuman,a2600,0,1,1,0,0,0,0,9,September
852,Once,Tucuman,a2500,0,0,2,0,0,0,0,9,September
855,Once,Tucuman,a2800,0,1,1,0,0,0,0,9,September
548,V. Crespo,Angel Gallardo,a50-100,0,0,4,0,0,0,0,9,September
665,V. Crespo,Corrientes,a4800,0,0,3,0,0,0,0,9,September
549,V. Crespo,Angel Gallardo,a100,0,0,3,0,0,0,0,9,September
550,V. Crespo,Angel Gallardo,a200,0,0,3,0,0,0,0,9,September
666,V. Crespo,Corrientes,a4900,0,0,3,0,0,0,0,9,September
664,V. Crespo,Corrientes,a4700,0,0,4,0,0,0,0,9,September
538,V. Crespo,Lavalleja,a200,0,1,1,0,0,0,1,9,September
667,V. Crespo,Corrientes,a5000,0,0,3,0,0,1,0,9,September
547,V. Crespo,Angel Gallardo,a0-50,0,0,5,0,0,1,0,9,September
544,V. Crespo,Frias,a200,0,0,2,0,0,0,2,9,September
676,V. Crespo,Vera,a0-100,0,0,3,0,0,0,0,9,September
678,V. Crespo,Vera,a200,0,0,2,0,0,0,0,9,September
545,V. Crespo,Frias,a300,0,0,3,0,0,0,0,9,September
533,V. Crespo,Julian Alvarez,a300,0,0,2,0,0,0,0,9,September
677,V. Crespo,Vera,a100,0,0,2,0,0,0,0,9,September
709,V. Crespo,Luis Maria Drago,a0-100,0,0,2,0,0,0,0,9,September
690,V. Crespo,Velasco,a300,0,0,3,0,0,0,0,9,September
539,V. Crespo,Lavalleja,a300,0,0,2,0,0,0,0,9,September
710,V. Crespo,Luis Maria Drago,a100,0,1,1,0,0,0,0,9,September
828,Once,Sarmiento,a2900,0,0,2,0,0,0,0.25,9,September
827,Once,Sarmiento,a2800,0,0,2,0,0,0,0,9,September
736,Once,Ecuador,a400,0,1,1,0,0,0,1,9,September
806,Once,Rivadavia,a3000,0,0,4,0,1,0,0,9,September
735,Once,Ecuador,a300,0,1,1,0,0,1,1.25,9,September
733,Once,Ecuador,a0-100,0,0,4,0,0,0,0,9,September
727,Once,Jean Jaures,a400,0,0,2,1,1,0,0,9,September
833,Once,Valentin Gomez,a2900,1,1,0,0,0,0,0,9,September
724,Once,Jean Jaures,a0-100,0,0,3,0,0,0,0,9,September
819,Once,Tte. Gral. Peron,a2800,0,1,1,0,0,0,0,9,September
804,Once,Rivadavia,a2800,0,0,4,0,0,1,0,9,September
726,Once,Jean Jaures,a300,0,0,2,0,0,0,0,9,September
832,Once,Valentin Gomez,a2800,0,1,1,0,0,1,0,9,September
829,Once,Sarmiento,a3000,0,0,2,0,0,0,0.25,9,September
725,Once,Jean Jaures,a200,0,0,2,0,0,0,0,9,September
812,Once,Bartolome Mitre,a2800/2900,0,0,3,0,0,0,0,9,September
821,Once,Tte. Gral. Peron,a3000,0,1,1,0,0,0,0,9,September
834,Once,Valentin Gomez,a3000,0,1,1,0,0,1,0,9,September
820,Once,Tte. Gral. Peron,a2900,1,1,0,1,0,0,0,9,September
805,Once,Rivadavia,a2900,0,0,5,0,0,0,0,9,September
743,Once,Boulogne Sur Mer,a300,0,1,1,0,0,0,1,9,September
742,Once,Boulogne Sur Mer,a200,0,1,1,0,0,0,0,9,September
744,Once,Boulogne Sur Mer,a400,0,1,1,0,0,0,0,9,September
734,Once,Ecuador,a200,0,1,1,0,0,0,0.25,9,September
813,Once,Bartolome Mitre,a3000,0,0,3,0,0,0,0,9,September
840,Once,Corrientes,a2800,0,0,2,0,0,0,0,9,September
842,Once,Corrientes,a3000,0,1,1,0,0,0,0,9,September
841,Once,Corrientes,a2900,0,1,1,0,0,0,0,9,September
818,Once,Tte. Gral. Peron,a2700,0,0,2,0,0,0,0.25,9,September
831,Once,Valentin Gomez,a2700,0,0,2,0,0,0,0,9,September
766,Once,Paso,a100,0,0,2,0,0,0,0,9,September
763,Once,Castelli,a300,0,0,3,0,0,0,0,9,September
765,Once,Paso,a0-100,0,0,3,0,0,0,0,9,September
811,Once,Bartolome Mitre,a2700,0,0,3,0,0,0,0,9,September
830,Once,Valentin Gomez,a2600,0,0,2,0,0,0,0,9,September
826,Once,Sarmiento,a2700,0,0,3,0,0,0,0,9,September
810,Once,Bartolome Mitre,a2600,0,0,3,0,0,0,0,9,September
817,Once,Tte. Gral. Peron,a2600,0,0,2,0,0,0,0.25,9,September
824,Once,Sarmiento,a2500,0,0,2,0,0,1,0.25,9,September
761,Once,Castelli,a100,0,0,3,0,0,0,0.25,9,September
816,Once,Tte. Gral. Peron,a2500,0,1,1,0,0,0,0,9,September
768,Once,Paso,a300,0,1,1,0,0,0,0.25,9,September
767,Once,Paso,a200,0,0,2,0,0,0,0.25,9,September
762,Once,Castelli,a200,0,0,3,0,0,0,0.25,9,September
802,Once,Rivadavia,a2600,0,0,4,0,0,1,0,9,September
760,Once,Castelli,a0-100,0,0,4,0,0,0,0,9,September
803,Once,Rivadavia,a2700,0,0,4,0,0,0,0,9,September
825,Once,Sarmiento,a2600,0,0,3,0,0,1,0.25,9,September
764,Once,Castelli,a400,0,0,2,0,0,0,0,9,September
801,Once,Rivadavia,a2500,0,0,3,0,0,1,0,9,September
809,Once,Bartolome Mitre,a2500,0,0,2,0,0,0,0,9,September
838,Once,Corrientes,a2600,0,1,1,0,0,1,0,9,September
837,Once,Corrientes,a2500,0,1,1,1,0,1,0,9,September
839,Once,Corrientes,a2700,0,0,2,0,0,0,0,9,September
753,Once,Pueyrredon,a300,0,0,2,0,0,1,0,9,September
750,Once,Pueyrredon,a0-100,0,0,3,0,0,0,0,9,September
752,Once,Pueyrredon,a200,0,0,2,0,0,1,0,9,September
754,Once,Pueyrredon,a400,0,0,2,0,0,0,0,9,September
751,Once,Pueyrredon,a100,0,0,2,0,0,0,0,9,September
522,V. Crespo,Araoz,a300,0,0,3,0,0,0,0,9,September
524,V. Crespo,Araoz,a500,0,0,3,0,0,0,0,9,September
523,V. Crespo,Araoz,a400,0,0,4,0,0,0,0,9,September
596,V. Crespo,Honorio Pueyrredo,a1800,0,0,6,0,0,1,0,9,September
474,V. Crespo,J. B. Justo,a3200,0,0,4,0,0,0,0,9,September
597,V. Crespo,Valentin Virasoro,a1100,0,0,4,0,0,0,0,9,September
588,V. Crespo,R. E. de San Mart,a400,0,0,4,0,0,0,0,9,September
566,V. Crespo,Antezana,a400,0,0,3,0,0,0,0,9,September
576,V. Crespo,Luis Viale,a400,0,0,5,0,0,0,0,9,September
558,V. Crespo,Angel Gallardo,a1000,0,0,5,0,0,0,0,9,September
591,V. Crespo,Honorio Pueyrredo,a1300,0,0,5,0,0,0,0,9,September
595,V. Crespo,Honorio Pueyrredo,a1700,0,0,5,0,0,0,0,9,September
583,V. Crespo,Tres Arroyos,a400,0,0,4,0,0,0,0,9,September
561,V. Crespo,Ferrari,a400,0,0,3,0,0,0,0.25,9,September
580,V. Crespo,Galicia,a400,0,0,5,0,0,0,0,9,September
586,V. Crespo,Belaustegui,a400,0,0,4,0,0,0,0,9,September
589,V. Crespo,Honorio Pueyrredo,a1100,0,0,4,0,0,0,0,9,September
590,V. Crespo,Honorio Pueyrredo,a1200,0,0,4,0,0,0,0,9,September
571,V. Crespo,Apolinario Figuer,a400,0,0,4,0,0,0,0,9,September
593,V. Crespo,Honorio Pueyrredo,a1500,0,0,5,0,0,0,0,9,September
592,V. Crespo,Honorio Pueyrredo,a1400,0,0,6,0,0,0,0,9,September
594,V. Crespo,Honorio Pueyrredo,a1600,0,0,5,0,0,0,0,9,September
605,V. Crespo,Valentin Virasoro,a1900,0,0,4,0,0,0,0,9,September
603,V. Crespo,Valentin Virasoro,a1700,0,0,4,0,0,0,0,9,September
604,V. Crespo,Valentin Virasoro,a1800,0,0,4,0,0,0,0,9,September
602,V. Crespo,Valentin Virasoro,a1600,0,0,4,0,0,0,0,9,September
600,V. Crespo,Valentin Virasoro,a1400,0,0,4,0,0,0,0,9,September
599,V. Crespo,Valentin Virasoro,a1300,0,0,3,0,1,0,0,9,September
601,V. Crespo,Valentin Virasoro,a1500,0,0,5,0,0,0,0,9,September
598,V. Crespo,Valentin Virasoro,a1200,0,0,3,0,0,0,0,9,September
491,V. Crespo,Gurruchaga,a0-100,0,0,2,0,0,0,0.25,9,September
470,V. Crespo,J. B. Justo,a2800,0,0,2,0,0,0,0,9,September
585,V. Crespo,Belaustegui,a300,0,0,3,0,0,0,0,9,September
